userName,score,content,at,sentiment,cluster
Aaron Osborne,1,"I have booked several stays with no issues but this all changed on April 25, 2025. The bedding was very uncomfortable and lacked sufficient pillows. I did not sleep but maybe an hour and did not hear anything back from the host until after noticing how dirty the place was and leaving for good. Airbnb offered a partial refund. The host made a blatant false and retaliation review and Airbnb claimed it was within their policy. My personal policy requires me to never use this service again. ✌️",2025-05-01 08:12:55,-0.1722222222222222,1
Eliud Santiago,5,Always find what I'm looking for,2025-05-01 07:24:44,0.0,1
Davi Nóbrega,5,Um dos melhores aplicativos para achar acomodação!,2025-05-01 04:02:58,0.0,1
L P,1,All prices on the listings should be final when you search.,2025-05-01 02:19:19,0.0,1
Avishag Biton,1,shows places far away as centered. very frustrating to pay good money just to be on the edge of the town without knowing ahead.,2025-05-01 01:53:32,0.0933333333333333,1
noK Katana,1,very difficult to verify the account,2025-05-01 01:48:05,-0.65,1
Fun with PK,1,बिल्कुल बेकार वेबसाइट है सारे होमस्टे होटल के मालिक कंफर्मेशन ही नहीं देते,2025-05-01 00:49:46,0.0,1
Freeman Ndhlovu,5,It's so convenient 😌,2025-05-01 00:37:37,0.0,1
Jesús Fernández,5,execelente,2025-05-01 00:18:52,0.0,1
Daniel Davies,4,platform is a little tricky to operate.,2025-05-01 00:03:37,-0.1875,1
Daniel,5,very convenient to use!,2025-04-30 23:16:48,0.25,1
Lori King,3,the app hung up several times.,2025-04-30 22:51:34,0.0,1
Charlie Challis,4,I have been an airbnb member for a number of years and the app is constantly improving everytime i use it. thankyou,2025-04-30 19:58:36,0.0,1
Dean Chamberlain,1,"prices are astronomical, service charges from air b n b are a joke.",2025-04-30 18:45:26,0.0,1
Chris Morgan,5,seems to work well.,2025-04-30 18:12:13,0.0,1
Chumani chuma Mtshixa,1,constant need to update,2025-04-30 17:56:15,0.0,1
Fejer Eniko,1,The only app that aggressively requires to be updated every other day.,2025-04-30 17:39:36,-0.0625,1
Lakshmi Akula,5,You can book room on your choice.,2025-04-30 17:25:26,0.0,1
Jeevaka Abeyasinghe,5,"Trustworthy and reliable, I only ever use Airbnb when I travel",2025-04-30 16:36:57,0.0,1
Brikeno,1,The App doesn't let me in just stooping with out reason i don't know what to do in this situation because i need to booked something for stayed,2025-04-30 16:13:00,0.0,1
muammer yigit,5,it works properly. they are so responsible what they are doing,2025-04-30 15:30:36,0.1,1
Wilmer Zambrano,5,excelente,2025-04-30 09:22:27,0.0,1
Darran Frayne,3,Several relatively new bugs haven't been rectified in the latest few updates. Most irritating is that I (a host) can no longer view similar listings - booked/unbooked - in the locality of my own listing.,2025-04-30 07:34:15,0.1420454545454545,1
David Dickerson,3,"great app, and easy service but that is when you actually get verified and domt link any bank cards to it because you'll have to wait 1 to 3 days to book at least that's what happened to me. oh and o had $300 credit he AI would let me use until 2 years later I was finally able to use it for what ever reason. but other than that I love airbnb. easy convenient and affordable.",2025-04-30 05:13:43,0.2490740740740741,1
Yash Patel,5,one of the UI for the travel app I've ever seen!,2025-04-30 05:06:34,0.0,1
durga prasad roy,1,"Bad UX , UI",2025-04-30 02:54:17,-0.6999999999999998,1
Carlos A.,2,"This app is so glitchy. For being such a big company, you think they would make the android app better. I see it works great on Apple,but sucks for Android. I have the new Samsung Galaxy Ultra and the app constantly needs updates. As a Host, I am no longer able to see Similar Listings on the Map; I cannot insert ""Guests First Name"" on templates w/out it auto deleting; when I type, for some weird reason it does not pick up every other word I'm typing in messaging or on templates. 👎",2025-04-30 01:49:23,0.1051136363636363,1
Max García,5,Excelente servicio sin problemas con los pagos,2025-04-30 01:40:58,0.0,1
Michael Pierce,1,this app is terrible!!,2025-04-30 00:31:45,-1.0,1
Oris Martins,1,not so complicated to use,2025-04-29 23:25:22,-0.5,1
Maros Gajdosik,1,"Never again. Used it for two one night stays on the way across Germany. The first stay was ok, pricey for what we got. The second stay never happened because of a greedy host who barely communicated with us. Trying to get a refund from Airbnb is also a pain with representatives offering refunds but never actually processing it. Go for hotels - much better than this gig BS.",2025-04-29 22:54:00,0.2166666666666666,1
Tom Scott,1,"Airbnb has completely lost sight of what made them successful in the first place: trust between hosts and guests. Their new automated ""anti-party"" system is a disaster, blindly flagging legitimate, responsible travelers without investigation or common sense. Even small, harmless groups can be banned from booking, locked out of reservations, or treated like criminals with no warning or recourse. Trying to resolve the issue through customer service is met with rudeness, indifference, and excuses",2025-04-29 22:10:08,0.0482954545454545,1
Alexandru Cosnita,2,"Easy to use app for a traveler, and for a host. but the communication team seems like is AI sending standard answers.",2025-04-29 22:02:00,0.2166666666666666,1
Chris Gould,1,Ridiculous multi step id verification - needs photo passport address etc! Too much!,2025-04-29 20:25:55,-0.0833333333333333,1
Randy,1,"Update: One year later and the same issues exist. Some people I know dont even have a photo on file, and it's not required to book. Apparently, you can not access, change, or even see the original image they are attempting to compare. Original Review: I'm giving this a one-star instead of a two just to drag this rating average down. The app will not recognize a new photo that they themselves demand for verification. Their ""support"" people are zero help. The process has become ridiculous.",2025-04-29 17:03:51,0.0197474747474747,1
Edel Weiss,1,"Does not work. I would get ""You've reached the maximum confirmation attempts."" while trying to book when it asks for my phone number despite it being only the first time. I've tried once a day for the past week but it is always the same. Unusable app.",2025-04-29 15:31:46,0.0,1
vivian infante,5,Desde que descubrimos Airbnb no hemos utilizado otra forma de alojamiento. Podemos encontrar muy buenas opciones acordes a nuestros gustos y necesidades. Los reviews ayudan muvho a tomar deciciones.,2025-04-29 11:58:35,0.0,1
Roberto Lopez,2,"As guest, the experience has been ok, as the host it has been very difficult since you face sometimes against difficult guest and airbnb always supporting to the guest even if they do false statements, and try to take advantage from host. Just not fare.",2025-04-29 10:29:33,-0.16,1
Muhammad Faiz Norman,1,keep on crashing after update,2025-04-29 09:53:31,0.0,1
Maryann Cochran,1,too many personal questions,2025-04-29 09:12:24,0.25,1
SAFARI FANTASY,5,fast.secure. flexible payments.,2025-04-29 03:12:12,0.0,1
Olivier André,3,oriented to sell not to help you do what's needed,2025-04-29 02:57:07,0.0,1
Megan May,1,"Horrible app. If you have a recycled phone number you can't book a room because it will say ""number already in use by another account"" because that person didn't update their account with their new number. Support was really terrible. They just keep sending me to different departments and telling me my information is wrong. So stupid and should be an easy fix but they don't. They also want way too much information, this isn't a dating profile I just want to book a room.",2025-04-29 01:57:39,-0.3162878787878788,1
DM Lorenzo,5,My 1st booking with Airbnb was both frustrating and incredibly amazing. Frustrating bcoz the host declined my request to refund my payment due to unforeseen event 😭... Incredibly amazing bcoz Airbnb has shouldered the refund and has refunded me in full 👌😘,2025-04-29 00:31:40,0.1041666666666666,1
Mark Asman,5,slick!!!!! well covered description and photos. booking is a piece of cake!,2025-04-29 00:16:21,-0.95367431640625,1
Jane Oirschot,2,The price quoted for each nights stay should include everything. Not add £60 for a clean( which sounds excessive) & then £68 for Airbnb service. You must be making a fortune. Haven't used Airbnb for a while but from memory these charges were never on here,2025-04-29 00:03:51,0.0583333333333333,1
China Wilton,5,Airbnb has been my go to for travels whether it's local or international. They have some pretty great homes and hosts.,2025-04-28 23:55:18,0.2625,1
Hocine Berkane,4,👌,2025-04-28 23:27:39,0.0,1
Melissa Lloyd,3,"This app is terrible. I can't explain, but I receive too many emails instead of just a chat window inside app. Paying takes forever, they lock you out while they review payment. It is extremely frustrating. Couldn't find a phone number to call them, hidden somewhere. A true business needs to not be totally reliant on computer. There are times where people need to talk to someone on phone. I will not use this app again.",2025-04-28 21:56:09,-0.1194444444444444,1
Miss N,5,Much easier and really have plenty of choices,2025-04-28 21:48:05,0.2,1
Lona Stafford,5,"Usual Friendly .. safe, no bugs, no crushing.",2025-04-28 21:28:53,0.10625,1
Matias Quintanilla,5,"i thin it is quite useful to travel, besides it gives great offers",2025-04-28 20:23:25,0.1999999999999999,1
Liana Shengeliia,2,Does anyone know where the price-s filter is now? The fact I can't find it super annoying.,2025-04-28 19:38:39,-0.2333333333333333,1
Mbugua Gitu,5,Clear as day,2025-04-28 18:47:07,0.1,1
Yara Nahlé,1,"worst app ever. Not user friendly. Customer support is no support at all and totally non-cooperative. And payment method in some countries don't work, but they don't tell you that.",2025-04-28 18:15:44,-0.2083333333333333,1
Joseph Quevedo,5,Easy simple,2025-04-28 17:20:30,0.2166666666666666,1
Mostafa Hamdy,1,"As a host, i'm frustrated with their policy that cares only about Airbnb but not their customers.",2025-04-28 15:24:34,-0.35,1
Nadir Hasan,5,WOW!,2025-04-28 14:39:28,0.125,1
Prabir Adhikary,1,"bad service, hosts do not responding on time, airbnb said to book, after booking hosts denied booking, payment got stuck for 5 -7 days. pathetic service. not recommend at all.",2025-04-28 12:29:38,-0.8499999999999999,1
Michael Livecchi,1,this app doesn't work at all. failed to confirm email and won't let me message through the app. doesn't show any of the trips I've planned.,2025-04-28 10:50:11,-0.5,1
Max Atici,1,"Airbnb is getting like a scam lately. Hosts cancel reservations without any notices and reasons, and there are no detergent measures. I was in trouble a couple of times. The last time, the host cancelled the reservation in between check-in times :) We have waited outside for 3 hours and found a place to stay with double price at midnight. All plans were changed. lots of headaches, etc.. 😩",2025-04-28 08:26:04,0.0,1
Liza May Barrameda,5,find it very convenient,2025-04-28 07:48:31,0.2,1
mel fabi,5,Covient,2025-04-28 07:03:52,0.0,1
Steve Chartier,2,"There is no customer support, you report a problem with a host and Airbnb. Does nothing too help the customers using this app? Other than tell you contact the host that is being a complete and total puts, which is Dora from Tucson.",2025-04-28 06:12:24,-0.0083333333333333,1
Dario Zgomba,1,Totalna invazija privatnosi i jako komplikovano za koristiti!,2025-04-28 03:58:18,0.0,1
ZEKIN ALBUM,1,impossible to get to a booking and complete invasion of privacy.,2025-04-28 03:30:13,-0.2833333333333333,1
Jennifer Stinson,5,♥️,2025-04-28 03:29:48,0.0,1
Stephen Williams,1,Convoluted and frustrating.,2025-04-28 00:44:22,-0.4,1
Bekir Cinar,1,Everything is good until you have a conflict. They handle refunds in a weird way and can't explain refunding prices clear and transparent. I had to talk to customer service for an hour to understand the calculations and reasoning behind...,2025-04-27 23:16:19,-0.025,1
Roger Claux,3,"it was frustrating, you still got an old fixe phone number, which I terminated long ago. I have a mobile phone number now for some years. I like to used my laptop or my mobile phone the processes are different you don't recognize me the same ? And I have different banks paiement cards again it's difficult if I change time to time my cards .",2025-04-27 21:43:44,-0.1214285714285714,1
Dierk Benecke,5,"We have been using ABnB for more than 5 years and made dozens of reservations. We have stayed in many locations across the US and even used ABnB for our anniversary in Slovenia. After all these reservations, only had a problem once, and the team moved us to a local hotel at no extra charge.",2025-04-27 21:22:11,0.2,1
Clinton Felix,1,Location filters don't work.,2025-04-27 19:21:01,0.0,1
Laurie Simmonds,1,really poor can't verify ID or use my phone number. ridiculous app.,2025-04-27 14:50:57,-0.3666666666666667,1
umar zakir,1,So poor,2025-04-27 14:45:33,-0.4,1
Maria Green,5,instructions was simple once you get start,2025-04-27 11:52:29,0.0,1
Chamkaur Singh Maan,1,some of the properties shouldn't be at airbnb as they do not deserve to be Airbnb properties.,2025-04-27 08:47:04,0.0,1
Vicki White,1,terrible app.,2025-04-27 06:17:25,-1.0,1
Jimmy Ward,1,tried booking. gave them all my info and credit card. then it makes upload a picture then wanted me to verify my identity. tried using last 4 of my ssn but that wasn't good enough so I took from t and back Pic of Id. then it wanted me to take a selfie. I just backed out. I'll use vrbo or stay in a tent before I'll use this app again.,2025-04-27 06:10:31,0.175,1
Vincent J Giddens,1,i cant get a room told twice they wont except my reservation and wont tell we why i have work early in the morning wont even be there long,2025-04-27 05:24:28,0.025,1
LaKisha Wells,5,Always a pleasure using AIRBNB,2025-04-27 03:04:47,0.0,1
Nilanjan Das,3,"what the hell, after taking money you are not verifying with the booking. and my money got stuck for 15 days. if you want to verify the id then do it before the booking. why this harassment unnecessary",2025-04-27 02:55:58,-0.4,1
Cheryl Cooper,1,"I can't verify my ID, app won't let me click on this step. Frustrating!",2025-04-27 02:28:14,-0.5,1
Arnar Guðlaugsson,4,they are starting to use your credit card freely I was not even there yet when they charged me more than 50% extra for no reason given and now after few hours trying to contact them I still have not gotten through,2025-04-27 02:26:48,0.1399999999999999,1
Adam Rahimin,5,Wow,2025-04-27 00:16:37,0.1,1
Adly Youssef,1,this is the worst business out there. try to avoid it by all means they charge a huge amount of service fees that is not charged by other websites or apps,2025-04-26 22:02:35,-0.2416666666666666,1
BREEZER Toronto,5,please add dark mode we book alot on here,2025-04-26 21:25:59,-0.15,1
